Driver,Trip,Distance,SecInMotion
70,16,2346.622,82.7
70,21,341.8409,12.1
70,22,3085.813,100.9
70,22,34.10751,1.2
70,24,1083.393,37
70,27,2392.094,78.6
70,29,980.9765,33.2
70,30,5101.07,174.2
70,30,7858.02,266.6
70,30,799.3387,31.9
70,31,7235.654,275.1
70,31,4424.418,179
70,31,42.22778,4.9
70,31,39.11667,4.4
70,31,3.750556,0.6
70,33,4716.219,149.1
70,33,3291.822,94.4
70,33,1364.169,41.1
70,33,4603.296,138.2
70,33,26860.78,846.1
70,33,1168.507,38.8
70,33,5252.993,167.2
70,33,117735.4,3710.6
70,34,5838.876,205.3
70,35,1872.115,63.2
70,35,1049.323,39.2
70,39,5835.886,211
70,43,3164.161,107.1
70,43,49979.4,1568.4
70,43,33017.06,1026.3
70,43,4847.298,147.6
70,43,22177.26,702.3
70,44,5703.858,183.3
70,44,621.8345,20
70,45,3600.001,112.1
70,45,16047.31,500.3
70,46,32789.17,1025.8
70,46,65659.97,2033
70,47,5837.729,210
70,49,1556.129,48.8
70,49,18495.82,587.8
70,50,8248.138,247
70,50,34762.1,1095.1
70,51,1498.018,51
70,51,18711.65,573.5
70,51,4847.949,148.6
70,51,25564.31,811.3
70,51,2989.793,95.5
70,51,34535.3,1093.1
70,51,3358.91,111.4
70,63,3137.326,100.1
70,63,422.9836,14.6
70,63,4492.014,161.8
70,66,5156.091,169.7
70,74,2396.48,84.2
70,76,3004.739,109.7
70,76,29.92445,1.1
70,81,2399.913,98.4
70,82,1327.319,46.6
70,82,305.4392,12.1
70,83,2256.766,78.9
70,83,8240.632,260.4
70,89,3380.467,110.5
70,89,3317.622,103.7
70,89,6080.639,193.1
70,89,26828.75,828.6
70,89,1172.32,40.2
70,89,5233.489,165.1
70,89,2191.338,68.1
70,89,30658.7,970.9
70,89,671.2206,20.8
70,89,38.43861,1.5
70,89,81356.27,2505.8
70,89,4915.895,177.9
70,91,2085.274,69.2
70,91,905.6982,34.1
70,91,176.5053,7.3
70,92,100.5045,5
70,92,61365.21,1959.9
70,94,17996.48,568.7
70,94,4828.123,152
70,94,28673.56,903.9
70,94,34522.21,1081.9
70,94,8545.827,278.8
70,94,4782.367,151.4
70,95,2210.264,71.9
70,95,165.1014,5.3
70,97,6444.923,215.4
70,102,4542.406,143.3
70,102,5982.481,498.4
70,102,2561.122,117.5
70,102,2288.162,186.6
70,102,3.179167,0.7
70,105,1162.835,40.5
70,105,1559.545,50.4
70,105,98.9864,3.1
70,105,4530.557,147.7
70,105,7891.851,254.8
70,105,167.2659,7
70,118,4781.201,157.2
70,121,3145.636,111.9
70,121,126.5983,4.4
70,121,4551.203,151.3
70,121,8134.358,268.1
70,126,5102.264,178.6
70,126,7476.736,250.2
70,126,1644.713,59.3
70,126,7484.637,246.9
70,127,7911.588,273.9
70,127,57.73556,3.5
70,127,2121.538,83.5
70,127,8921.306,311.1
70,127,3367.957,117.9
70,127,31.42556,1.1
70,128,2230.608,74.8
70,128,166.4014,5.6
70,129,4.974167,0.2
70,129,7.55639,0.3
70,129,982.8587,36
70,129,1660.611,58.2
70,129,24.1475,0.9
70,135,3855.724,117.2
70,135,3304.244,106.4
70,135,1523.317,45.3
70,135,4523.518,141.4
70,135,26860.99,802.6
70,135,1174.475,41.2
70,135,5239.889,162.6
70,135,2181.039,67.9
70,135,67908.53,2122.2
70,135,45547.76,1401.2
70,135,4915.833,188.8
70,137,429.3978,17.2
70,142,5826.814,218.9
70,146,4942.185,191.3
70,146,868.2201,32.7
70,150,1012.457,35.7
70,150,5436.787,207.2
70,153,4956.963,181.5
70,153,180.6928,7.7
70,155,5838.516,215.4
70,156,1194.656,41.2
70,156,233.1075,9.4
70,157,108.0908,5.5
70,157,73652.73,2416.6
70,158,8388.776,296.1
70,158,4849.071,149.8
70,158,28657.02,895.1
70,158,34376.52,1082.7
70,158,8535.165,263
70,158,4714.866,141
70,163,3125.847,108
70,163,4809.145,168.8
70,163,1909.124,66.1
70,180,5242.763,161.4
70,185,9721.404,323.1
70,185,2912.256,99.1
70,187,3411.122,115.4
70,187,1464.762,47.3
70,187,8609.484,278.1
70,191,10488.56,333.3
70,193,2271.619,76.3
70,193,7812.311,263.8
70,193,216.2325,8.3
70,196,4665.236,168.7
70,196,120.2708,4.7
70,197,5249.473,168.8
70,197,3246.986,95.8
70,197,1349.141,39.9
70,197,4276.141,144.6
70,197,101.7067,3.7
70,197,18433.52,557.3
70,197,8327.003,268.9
70,197,1164.213,41.1
70,197,5255.652,166.4
70,197,2184.351,67.7
70,197,40437.48,1302.7
70,197,72966.78,2317.6
70,197,4918.048,186.4
70,203,5820.329,214.6
70,205,4383.119,257.7
70,209,5832.533,210.6
70,210,3731.479,148.4
70,210,62036.26,1952.8
70,211,1029.326,58.8
70,211,17980.17,573.5
70,211,4850.457,159.2
70,211,28682.79,895
70,211,14993.46,495.4
70,211,19406.77,568.1
70,211,18.35945,1
70,211,8536.77,270.3
70,211,410.8539,15.6
70,222,4810.418,164.2
70,222,3345.369,126
70,222,1517.547,52.4
70,222,4313.084,164.8
70,222,92.52001,3.9
70,222,18453.84,614.2
70,222,8352.109,270.9
70,222,1778.158,65
70,222,4777.725,153.4
70,222,2177.312,69.3
70,222,30718.42,1002
70,222,9662.194,318.4
70,222,73350.34,3376.9
70,222,4939.718,274.1
70,253,4947.999,221.6
70,253,996.5295,52.2
70,255,5846.101,299.3
70,256,5085.562,200
70,256,18492.11,602.8
70,257,17635.68,559.4
70,257,25002.13,776.5
70,258,7136.858,244
70,258,13020.79,391.3
70,258,4840.645,149.8
70,258,28651.05,899.6
70,258,34400.12,1081.7
70,258,8535.707,264.5
70,258,4788.352,142.3
70,263,8787.093,298.2
70,263,1631.81,58.4
70,263,488.1901,22.6
70,264,2981.522,113.8
70,264,37.51917,1.5
70,267,8782.847,290.2
70,267,1588.586,52.8
70,274,3897.021,121.7
70,274,3319.802,103.3
70,274,1509.567,44.8
70,274,4275.78,139.1
70,274,38.34834,1.5
70,274,18396.79,565.4
70,274,8324.437,253.3
70,274,1169.058,38.6
70,274,3009.515,96.8
70,274,2174.622,67.3
70,274,2178.391,69.7
70,274,113528.5,3572.8
70,274,4914.776,187.8
70,278,47321.4,1522
70,278,27638.82,876.9
70,278,131.7589,5.8
70,279,8326.659,262.3
70,279,4848.048,153.2
70,279,28649.43,890.5
70,279,34378.61,1058.1
70,279,8528.615,264.9
70,279,4810.787,159
70,281,1084.871,38.4
70,281,1401.305,51.4
70,281,2466.305,88.6
70,281,169.8914,5.9
70,281,18456.02,568.8
70,281,8301.94,276.6
70,281,1172.88,38.2
70,281,5262.425,161.9
70,281,32948.61,986.8
70,281,20559.79,633.2
70,282,59759.06,1828.9
70,282,4913.252,169.4
70,283,3157.941,103.7
70,283,15408.87,482.3
70,283,25721.92,801.3
70,283,32594.81,1016.8
70,283,105.6664,4.9
70,284,8340.557,260.8
70,284,4846.187,152.5
70,284,4027.698,124.4
70,284,24421.46,785.2
70,284,34374.2,1074
70,284,8530.482,282.1
70,284,4722.364,158.8
70,287,4781.294,148.1
70,287,3300.306,96.6
70,287,1338.172,42.3
70,287,4141.599,125.8
70,287,189.6539,6.1
70,287,18433.29,558.6
70,287,8346.884,252.9
70,287,6588.513,219.1
70,287,2162.743,66.9
70,287,115456.6,3654.5
70,288,5805.606,192.8
70,290,4936.949,163.3
70,290,827.8865,29.6
70,294,5829.247,202.3
70,295,5475.293,186.8
70,295,181.0667,8
70,296,98.05112,4.3
70,296,61629.5,1950.4
70,297,20324.88,670.7
70,297,4829.99,151
70,297,28653.06,878.2
70,297,34554.63,1121.3
70,297,3471.234,112.9
70,297,52.28473,1.9
70,302,4735.122,163.5
70,302,3336.114,99.7
70,302,1504.225,47.2
70,302,4198.597,124.8
70,302,90.87306,2.9
70,302,18399.93,551.7
70,302,8301.576,246.5
70,302,1167.585,36
70,302,3025.761,93.7
70,302,2169.722,66.1
70,302,41619.57,1270.4
70,302,73865.7,2279.1
70,302,4909.7,180.9
70,304,4926.09,174.7
70,304,45.17973,2
70,304,4.021667,0.2
70,304,28.67611,1.5
70,304,862.3787,32.7
70,307,122.2408,5.6
70,307,58085.85,1794.9
70,307,70.29251,3.2
70,307,2495.814,84.6
70,308,20302.07,668.5
70,308,4874.396,148.1
70,308,25531.88,802.2
70,308,2895.341,92.2
70,308,34316.76,1082
70,308,8531.896,271.9
70,308,4705.189,148.9
70,311,268.7964,10.5
70,311,2751.633,101.2
70,312,9234.012,424.7
70,314,8735.892,302.2
70,315,2251.48,93.9
70,316,3334.205,149.9
70,319,10303.61,319.3
70,319,57.52056,1.9
70,319,1513.803,47.1
70,319,4974.293,154.7
70,319,61.50834,2
70,319,8884.951,297
70,319,2.6325,0.1
70,319,5.258612,0.2
70,319,3421.598,125.3
70,320,14112.47,488.5
70,320,1271.476,41.2
70,320,74.98306,2.3
70,320,55.72056,1.8
70,320,1437.687,49.6
70,320,25.40584,0.9
70,321,3136.184,99.6
70,321,308.5692,10
70,321,4474.008,142.4
70,321,17528.42,556
70,322,2452.204,77.9
70,322,6682.686,193.2
70,323,5324.499,190.9
70,323,3310.144,106.7
70,323,1509.466,52.6
70,323,4109.282,140.6
70,323,102.0542,3.7
70,323,37.06306,1.4
70,323,18461.65,631.4
70,323,3951.796,136.2
70,323,31.63195,1.3
70,323,493.6778,17.5
71,1,1436.935,56.7
71,1,34194.51,1144.1
71,1,6850.675,228.5
71,1,13599.34,458.5
71,1,929.5646,37.5
71,5,2528.542,95.2
71,5,465.5639,16.8
71,5,26.82973,1.1
71,5,980.9304,52.3
71,5,10014.14,405.9
71,7,13532.77,479.4
71,7,1269.322,47.3
71,23,3057.943,109.1
71,23,937.1556,34.1
71,23,8.121112,0.3
71,23,4023.039,147.2
71,23,1335.091,53.4
71,24,928.926,33.7
71,24,8187.537,271.8
71,24,764.6606,24.1
71,24,126.325,4.5
71,24,14.31445,0.6
71,36,4171.988,652.2
71,37,2630.309,97.7
71,37,1938.848,78.6
71,37,667.0651,28.3
71,53,4366.004,159.8
71,70,6866.846,261.7
71,78,7104.6,271.9
71,110,3058.78,108.2
71,110,941.1398,33.6
71,110,5656.753,213.5
71,120,160.6997,15.9
71,142,3065.948,105.2
71,142,943.2526,33.2
71,142,8.349445,0.3
71,142,4039.105,153.4
71,142,5121.85,205.3
71,143,13171.6,476.7
71,143,274.1045,9.4
71,143,980.7776,33.7
71,143,183.507,7.5
71,157,4460.506,182.3
71,161,2995.544,111
71,161,5263.477,192.6
71,161,5142.125,197.7
71,161,1838.908,149.6
71,162,13555.86,474.2
71,162,407.9001,14.9
71,162,478.7912,19.2
71,162,253.5584,11.4
71,170,1162.499,46.8
71,192,10236.3,362
71,192,3049.701,108.1
71,192,1005.091,35.1
71,192,212.8178,8
71,206,11945.56,419.2
71,207,14916.85,599.1
71,212,3081.272,109.6
71,212,1420.916,85.2
71,212,5524.777,194.4
71,212,4041.786,141.6
71,212,6127.367,291
71,214,10316.96,369
71,214,3063.324,107.5
71,214,980.5059,34.5
71,214,249.3347,10.5
71,222,3010.225,101.7
71,222,5289.528,193
71,222,5180.956,192.4
71,223,13561.56,462.7
71,223,1205.998,42.7
71,247,3352.522,134.6
71,247,3228.664,132.2
71,247,10834.03,355.5
71,247,37818.53,1218.1
71,247,8317.202,263.4
71,247,1133.28,39.8
71,247,17.37445,1.1
72,1,7872.779,272.8
72,1,21827.66,653
72,1,20323.53,569.4
72,1,2579.814,75.9
72,1,38.33528,1.4
72,2,8350.549,251.6
72,2,4652.74,134
72,2,9798.624,279.9
72,2,22682.85,678.7
72,3,44869.76,1328.5
72,11,5585.047,145.4
72,11,7881.287,208.5
72,11,6719.038,180.6
72,11,7744.427,212.2
72,11,11201.91,301.6
72,11,3242.557,85.9
72,11,4146.535,120.6
72,13,2257.192,63.9
72,14,6545.219,203.7
72,15,4144.554,195.4
72,15,21925.65,662.7
72,15,20345.76,565.4
72,15,2297.66,59.4
72,17,8355.405,237.8
72,17,7754.539,215.4
72,17,6609.417,185.4
72,17,19023.9,529.5
72,17,2929.918,87.8
72,17,4409.362,135
72,19,2973.95,92
72,19,1255.542,38.3
72,19,20433.56,589.5
72,19,23019.86,637.4
72,19,37.67195,1.3
72,20,8345.664,240.6
72,20,4631.787,127.3
72,20,2956.02,86
72,20,6634.693,180.5
72,20,19048.77,524
72,20,3390.461,94.7
72,20,4067.529,124.4
72,21,25293.59,867.3
72,21,2042.343,66.9
72,21,20352.41,585
72,21,2623.772,75.7
72,22,307.6231,10
72,22,6865.756,197.5
72,22,4549.65,116.9
72,22,2908.796,79.5
72,22,6485.132,191.6
72,22,11028.02,313.8
72,22,7877.808,231.5
72,22,3260.982,93.7
72,22,4063.178,138.5
72,23,27499.31,964.8
72,23,14219.88,418
72,23,6116.449,171.7
72,23,3019.531,87.4
72,23,4.573889,0.2
72,24,8361.765,228.8
72,24,4663.399,127.3
72,24,2927.094,79
72,24,6541.22,175.3
72,24,11024.7,323.1
72,24,7875.66,223.5
72,24,2217.26,70.8
72,24,4389.51,133.3
72,26,6564.869,330.4
72,26,4442.802,141.6
72,26,15095.35,455.1
72,26,2096.823,71.8
72,26,20329.79,579.1
72,26,2719.73,75.9
72,32,8356.662,235.3
72,32,4608.282,124.3
72,32,9693.26,275.3
72,32,19035.56,540.9
72,32,3282.744,93.7
72,32,4054.411,131.8
72,33,4446.207,148.5
72,33,7867.86,215.3
72,33,13678.24,397.1
72,33,20332.76,563.7
72,33,2406.493,68.9
72,35,8327.566,259.8
72,35,7767.188,226.1
72,35,6433.107,181.5
72,35,11036.52,314.5
72,35,7842.695,245.2
72,35,2898.818,88
72,35,4250.156,134.3
72,36,4455.161,299.3
72,36,15718.17,516.3
72,36,3885.538,114.1
72,36,2040.793,61.6
72,36,20332.85,562.2
72,36,2456.116,69.9
72,37,8345.856,249.7
72,37,7848.442,232.2
72,37,6629.313,184.8
72,37,19074.69,561.7
72,37,2336.297,69.2
72,37,4392.168,133.7
72,38,2191.459,122.8
72,38,2165.703,110.9
72,38,7904.643,226.4
72,38,13780.07,403.2
72,38,2950.565,95.3
72,38,10923.35,311.8
72,38,8732.099,249.4
72,40,23030.01,695
72,40,19073.26,533.4
72,40,2287.413,63.2
72,40,4273.804,135.5
72,41,27429.06,802
72,41,20364.89,603.8
72,41,7.045557,0.2
72,41,13.90639,0.4
72,41,2571.571,72.9
72,46,8289.271,234.1
72,46,4630.04,127.8
72,46,2922.194,76.5
72,46,6636.658,170.4
72,46,19031.44,494.8
72,46,2883.104,81.1
72,46,1982.93,56
72,46,394.2942,11.5
72,46,1835.697,57.6
72,47,16532.21,456.4
72,47,10514.4,273
72,47,14208.97,386.6
72,47,6154.729,159.4
72,47,2310.035,57.9
72,47,33.97556,0.9
72,49,8362.552,238.9
72,49,4610.361,123.7
72,49,2922.63,79.1
72,49,6629.34,177.6
72,49,19039.13,509.1
72,49,2358.973,70.2
72,49,2455.586,75
72,49,1928.201,54.3
72,50,204.1739,5.7
72,50,1897.057,56.9
72,50,3782.956,103.1
72,50,11197.48,306.8
72,50,5758.988,155.2
72,50,20331.49,536.6
72,50,2233.053,62
72,52,6368.106,161.6
72,52,4631.471,117.7
72,52,2896.284,77.6
72,52,6536.288,176.4
72,52,1037.792,27.3
72,52,16964.54,429.5
72,52,2756.92,77.1
72,52,4384.889,123.9
72,53,4561.083,131.8
72,53,21874.09,584.6
72,53,20327.13,545.2
72,53,2295.075,58.1
72,54,8358.863,228.9
72,54,4640.048,122.7
72,54,2962.125,79.5
72,54,6760.701,179.3
72,54,11016.73,287.3
72,54,7933.96,227.3
72,54,3389.382,96.2
72,54,4058.933,124.3
72,55,2899.105,82.8
72,55,21866.39,596.3
72,55,20352.17,555.8
72,55,2351.516,63
72,55,44.72028,1.3
72,56,8347.011,231
72,56,4601.829,122.2
72,56,9648.082,261.1
72,56,19038.86,546.7
72,56,3267.276,102.9
72,56,4041.04,117.3
72,57,25262.95,792.6
72,57,2033.125,69.6
72,57,20355.49,592.2
72,57,2479.673,67.9
72,60,4639.537,128.4
72,60,7798.448,219.1
72,60,6627.298,188.9
72,60,19113.81,528.2
72,60,3308.177,93.3
72,60,4046.413,115.6
72,62,9869.804,579.4
72,62,15061.43,535.5
72,62,2000.188,91.7
72,62,9439.932,314.1
72,62,13387.87,377
72,62,5.935556,0.2
72,62,58.21389,2.2
72,62,5.194445,0.2
72,63,8361.041,244.3
72,63,7812.181,216.7
72,63,6739.66,187.6
72,63,11026.71,306.9
72,63,7874.659,236.3
72,63,3380.73,90.6
72,63,4067.084,119.3
72,65,8716.455,275.8
72,66,5394.996,154.3
72,67,27400.42,830.6
72,67,20332.99,554.1
72,67,2727.342,74.5
72,67,3.3475,0.1
72,70,264.9881,9.2
72,70,6628.721,173.1
72,70,7776.309,200.8
72,70,6649.833,176.3
72,70,19042.46,533.2
72,70,3292.136,85.6
72,70,4064.475,131.8
72,71,26744.5,711.6
72,71,23152.03,616
72,72,8384.745,228.8
72,72,4539.795,124.9
72,72,2906.939,85.1
72,72,6482.605,177.2
72,72,19043.04,538.6
72,72,3264.785,94.7
72,72,4073.363,127.2
72,73,26662.2,707.7
72,73,6093.343,159.8
72,74,3682.435,96.2
72,74,8674.309,231
72,74,272.0603,9.4
72,74,2.378611,0.1
72,75,8396.476,267
72,75,7792.146,226.3
72,75,6487.41,190.6
72,75,1114.112,36.3
72,75,9774.964,285.9
72,75,7428.628,234.6
72,75,3282.667,102.5
72,75,4124.128,136.2
72,76,4169.502,320.7
72,76,19765.02,626.7
72,76,2000.033,63.1
72,76,20399.03,583.7
72,76,2899.805,81.3
72,76,95.20057,4.3
72,79,8356.514,242.2
72,79,7839.859,214.1
72,79,6563.162,182.9
72,79,11038.02,324.2
72,79,7699.075,224.6
72,79,7424.992,242.6
72,82,1306.567,40.5
72,82,60.83195,1.9
72,82,11282.25,336.7
72,82,5774.89,171
72,82,20364.29,559.3
72,82,2393.409,66.4
72,83,8329.512,220.9
72,83,4579.213,119.1
72,83,2911.647,76.1
72,83,6540.699,174.2
72,83,10996.58,295.3
72,83,7851.451,210
72,83,3286.874,92.8
72,83,4037.926,126.5
72,86,27419.49,801.4
72,86,20369.85,539.8
72,86,2471.216,64.8
72,86,69.09557,2.2
72,86,264.6286,9.4
72,86,5.221945,0.2
72,91,8384.892,223.4
72,91,4565.648,119.2
72,91,9660.037,280
72,91,19035.35,532.1
72,91,3398.931,90
72,91,4056.983,112.2
72,92,3.9025,0.2
72,92,137.9878,6.1
72,92,26611.82,816.8
72,92,9357.625,256.6
72,92,10751.49,293
72,92,2320.924,60.3
72,92,44.62695,1.3
72,93,8325.029,225.2
72,93,4586.772,120.3
72,93,2912.341,75.9
72,93,6622.41,177
72,93,9798.52,270.7
72,93,9091.11,248.6
72,93,2303.77,69.8
72,93,1971.262,64.9
72,93,2233.73,67.7
72,95,6888.082,203
72,95,17275.9,486.1
72,95,22990.04,661.6
72,95,104.7661,3.4
72,95,5.651945,0.2
72,95,109.8211,4.3
72,95,9.263334,0.4
72,95,93.50418,4.1
72,99,8371.559,231.5
72,99,14663.86,385.3
72,99,11014.31,303.8
72,99,7664.856,209.8
72,99,3266.341,91.1
72,99,4067.983,113.1
72,125,9996.461,383.1
72,125,17399.07,532.1
72,125,20363.19,562.1
72,125,7.854445,0.2
72,125,2509.554,66.9
72,127,8377.002,228.8
72,127,4560.792,122.4
72,127,2912.281,79
72,127,6517.544,176.5
72,127,19059.42,551.5
72,127,3423.463,103.4
72,127,4052.763,127.9
72,128,3.890556,0.2
72,128,3.972223,0.2
72,128,9947.314,314.1
72,128,3138.32,97.1
72,128,11603.32,316.1
72,128,2041.217,63.6
72,128,20339,553.4
72,128,2202.547,59.2
72,132,8354.628,225.4
72,132,7825.178,208.9
72,132,6520.115,179.3
72,132,11028.43,309.3
72,132,7872.366,224.7
72,132,3395.186,93.4
72,132,4059.471,121.4
72,133,8865.7,268.2
72,134,1982.806,69.7
72,134,34267.93,1065.4
72,134,2032.485,61.7
72,134,20396.64,605.3
72,134,2601.852,79.3
72,141,8405.817,361.5
72,141,7852.969,300.2
72,141,6565.119,250.2
72,141,11063.54,403
72,141,7970.197,291.6
72,141,7555.485,294.7
72,143,25353.26,977.8
72,143,1960.287,76.5
72,143,71.46362,4.1
72,143,23127.37,842
72,144,8382.515,267.6
72,144,14748.31,429.4
72,144,12593.53,372.5
72,146,4704.749,154.6
72,146,23568.14,695.5
72,149,8365.065,253
72,149,14593.53,430.3
72,149,19095.12,601.7
72,149,3428.731,156.7
72,149,4047.094,225
72,150,3994.503,138.6
72,150,8038.114,273.7
73,1,5720.074,182.1
73,1,1160.564,38.6
73,1,5252.044,176
73,1,1979.66,64
73,14,1988.161,59.9
73,14,6575.334,214.2
73,14,7391.58,228
73,14,15110.13,466.9
73,14,176.5822,7.2
73,14,1096.952,38.5
73,14,9.534723,0.6
73,15,568.73,23
73,15,10481.38,463.7
73,15,8277.857,289.7
73,15,1171.145,42.6
73,15,5287.659,184.6
73,15,1990.097,63.8
73,27,5.377501,0.3
73,47,18773.01,592.1
73,47,9644.579,318.3
73,47,75046.73,2379.3
73,47,26584.22,963.4
73,49,5837.113,225.8
73,51,18880.47,1008.8
73,51,220.7439,9
73,52,22326.93,739
73,52,36838.66,1217.3
73,52,4846.643,158.3
73,52,14017.16,445.7
73,70,18806.62,608.6
73,70,14916.07,481.1
73,70,3171.898,105.9
73,70,133.0672,5.9
73,70,46838.17,1512.3
73,70,32363.5,1045.4
73,70,14167.48,457.5
73,71,6012.533,199
73,71,43575.07,1395.3
73,71,4834.969,154.1
73,71,18571.41,605
73,71,1361.18,43.7
73,71,9397.993,301.5
73,73,5522.712,183.7
73,74,9675.302,317.4
73,74,3805.365,130.4
73,74,2303.265,90.1
73,74,70376.23,2331.2
73,74,4649.517,164.6
73,78,11075.21,364.8
73,78,99772.27,3158.1
73,78,4851.866,149.4
73,78,6149.529,203.3
73,78,7856.912,255.8
73,111,1962.941,61.3
73,111,6584.671,214.2
73,111,5690.694,185.7
73,112,6241.206,197.6
73,112,1172.813,39.2
73,112,411.325,15.2
73,112,2462.549,87.6
73,189,25145.96,812.2
73,189,14687.49,478.3
73,189,75147.78,2422.1
73,189,33667.43,1078.2
73,189,6970.366,225.8
73,189,18387.98,597.6
73,189,29011.04,928.1
73,191,1977.041,62.3
73,191,23687.4,741.7
73,191,55680.5,1745
73,192,24165.06,766.3
73,192,5099.362,168.3
73,192,11076.67,378.4
73,192,26678.76,991.1
73,192,6409.17,234.9
73,192,13661.29,533.4
73,192,5700.635,214.2
73,192,589.4304,20.4
73,192,4490.793,168.2
73,192,43755.71,1586.1
73,192,63897.43,2113.7
73,192,13922.09,456.3
73,192,1830.963,69.3
73,192,7669.981,279.6
73,192,5113.348,191.3
73,192,120.7025,4.7
73,192,4564.179,174.2
73,192,7622.683,288.7
73,193,2327.841,78.6
73,193,5706.1,211.4
73,193,17.26889,1.2
73,193,1941.607,69.8
73,206,13184.44,501
73,206,7461.65,267.8
73,206,6927.347,246.8
73,206,14042.18,487
73,206,26312.35,874.1
73,206,367.6142,16
73,209,21092.69,752.9
73,209,21121.54,708.3
73,209,32526.9,1192
73,209,1908.104,231.5
73,209,11907.37,778.9
73,209,761.1512,110.1
73,209,10814.15,661.3
73,209,5.137778,0.2
73,209,5.202223,0.2
73,209,8640.383,375.3
73,209,0.3783334,0.1
73,210,4288.707,166.6
73,210,33192.86,1243.9
73,210,4213.378,138.5
73,210,5737.886,184.1
73,210,24972.99,801.4
73,210,21790.04,714.5
73,210,51771.33,1678.5
73,210,3278.911,110
73,210,7670.924,247
73,210,48713.33,1571.9
73,213,1981.022,72.4
73,213,2722.408,89.4
73,213,8874.644,286.7
73,213,4649.223,166.5
73,213,99882.6,3216.8
73,213,4848.974,154.6
73,213,6188.111,198.8
73,213,17018.14,541.5
73,213,11204.62,362.8
73,225,6177.195,200.9
73,245,30177.5,907.5
73,245,84916.73,2549.4
73,245,26548.61,805.3
73,247,6439.877,292.8
73,247,16078.13,720.6
73,247,3014.961,135.7
73,248,12613.17,609.3
73,248,30669.32,1219.7
73,248,18096.55,881.9
73,248,18861.46,1248.8
73,248,4859.587,320
73,248,28820.37,1475.3
73,248,5864.039,214.6
73,265,40550.06,1417.4
73,266,25297.5,849.4
73,266,8383.105,279.5
73,266,1763.99,64.1
73,266,4781.992,167.9
73,266,1979.651,68.6
73,314,1984.627,64.5
73,314,11763.49,413.5
74,1,8870.996,296.1
74,1,10931.17,384.4
74,7,2446.282,73
74,7,4531.206,134.1
74,8,2750.871,83.9
74,8,2058.255,63.3
74,8,2823.498,87.3
74,10,715.3481,23.7
74,10,7899.622,227.7
74,10,3414.634,94.9
74,10,16056.47,471.4
74,13,38511.67,1124.4
74,13,2828.401,96.4
74,16,701.5217,23.6
74,16,7783.641,219.6
74,16,3415.715,96.4
74,16,16058.26,475
74,19,38516.44,1153.8
74,19,2813.741,89
74,22,2301.838,82
74,22,4539.876,143
74,23,699.8895,26.4
74,23,7500.073,226.9
74,23,3412.658,103.8
74,23,16054.16,479.6
74,26,38519.09,1142.4
74,26,2855.809,97
74,28,694.8156,27.4
74,28,7868.372,256.3
74,28,3441.264,111.1
74,28,16070.48,499.3
74,29,27463.97,862.5
74,34,2277.914,71.5
74,34,4559.893,146.3
74,35,2767.331,91.1
